time,Ts_minus_T2_C,Tsurf_minus_T2_C,Ts_C,Tsurf_C,T2_C
2012-01-01 01:00:00,1.7729999999999997,-0.7004000000000001,14.2454,11.772,12.4724
2012-01-01 02:00:00,1.6117999999999988,-0.6417000000000002,14.0779,11.8244,12.4661
2012-01-01 03:00:00,1.5678999999999998,-0.6351999999999993,13.9377,11.7346,12.3698
2012-01-01 04:00:00,1.550699999999999,-0.6368000000000009,13.7425,11.555,12.1918
2012-01-01 05:00:00,1.5489999999999995,-0.6442999999999994,13.6825,11.4892,12.1335
2012-01-01 06:00:00,1.8124000000000002,-0.719199999999999,14.0008,11.4692,12.1884
2012-01-01 07:00:00,2.6503999999999994,-0.9126000000000012,14.8985,11.3355,12.2481
2012-01-01 08:00:00,3.5482999999999993,-1.0524000000000004,15.7594,11.1587,12.2111
2012-01-01 09:00:00,4.267900000000001,-0.8559000000000001,16.3154,11.1916,12.0475
2012-01-01 10:00:00,4.383400000000002,-0.3965999999999994,16.4112,11.6312,12.0278
2012-01-01 11:00:00,4.064,-0.05180000000000007,16.4346,12.3188,12.3706
2012-01-01 12:00:00,3.764199999999999,-0.1806000000000001,16.3586,12.4138,12.5944
2012-01-01 13:00:00,3.6743000000000006,-0.46030000000000015,16.2272,12.0926,12.5529
2012-01-01 14:00:00,3.3615999999999993,-0.5800000000000001,15.7297,11.7881,12.3681
2012-01-01 15:00:00,1.2454,-0.3391000000000002,12.7283,11.1438,11.4829
2012-01-01 16:00:00,1.8950000000000014,-0.5030000000000001,12.9593,10.5613,11.0643
2012-01-01 17:00:00,2.3483,-0.6128,13.0524,10.0913,10.7041
2012-01-01 18:00:00,2.9534000000000002,-0.7691999999999997,13.5856,9.863,10.6322
2012-01-01 19:00:00,2.6517,-0.7839000000000009,13.2431,9.8075,10.5914
2012-01-01 20:00:00,2.293099999999999,-0.7476000000000003,12.6961,9.6554,10.403
2012-01-01 21:00:00,2.3230000000000004,-0.7729999999999997,12.4997,9.4037,10.1767
2012-01-01 22:00:00,2.2355,-0.7839999999999989,12.0612,9.0417,9.8257
2012-01-01 23:00:00,1.8123000000000005,-0.7155000000000005,11.0861,8.5583,9.2738
2012-01-02 00:00:00,1.7330000000000005,-0.6688999999999989,10.3698,7.9679,8.6368
2012-01-02 01:00:00,1.5364000000000004,-0.5821000000000005,9.4906,7.3721,7.9542
2012-01-02 02:00:00,1.3603999999999994,-0.5399000000000003,8.8416,6.9413,7.4812
2012-01-02 03:00:00,1.2652,-0.5213000000000001,8.3544,6.5679,7.0892
2012-01-02 04:00:00,1.3963999999999999,-0.5277000000000003,8.0495,6.1254,6.6531
2012-01-02 05:00:00,1.6772,-0.5514000000000001,7.9598,5.7312,6.2826
2012-01-02 06:00:00,2.2982999999999993,-0.6229000000000005,8.3333,5.4121,6.035
2012-01-02 07:00:00,3.2898000000000005,-0.8109000000000002,9.2895,5.1888,5.9997
2012-01-02 08:00:00,4.0874999999999995,-0.9364000000000008,10.0496,5.0257,5.9621
2012-01-02 09:00:00,4.3496,-0.5566000000000004,10.0336,5.1274,5.684
2012-01-02 10:00:00,4.2963000000000005,0.41110000000000024,9.839,5.9538,5.5427
2012-01-02 11:00:00,4.7679,1.4145000000000003,10.5901,7.2367,5.8222
2012-01-02 12:00:00,5.4065,2.085,11.743,8.4215,6.3365
2012-01-02 13:00:00,5.118200000000001,2.0705,11.6361,8.5884,6.5179
2012-01-02 14:00:00,4.480099999999999,1.4927000000000001,10.8784,7.891,6.3983
2012-01-02 15:00:00,4.1178,0.5120000000000005,10.6633,7.0575,6.5455
2012-01-02 16:00:00,3.8938999999999995,-0.5936000000000003,10.658,6.1705,6.7641
2012-01-02 17:00:00,3.6364,-1.0436999999999994,10.0245,5.3444,6.3881
2012-01-02 18:00:00,3.2986999999999993,-0.9950999999999999,9.1406,4.8468,5.8419
2012-01-02 19:00:00,2.7441000000000004,-0.8963999999999999,8.3634,4.7229,5.6193
2012-01-02 20:00:00,2.3312,-0.8170999999999999,7.8158,4.6675,5.4846
2012-01-02 21:00:00,2.154299999999999,-0.7772000000000006,7.5661,4.6346,5.4118
2012-01-02 22:00:00,2.0892999999999997,-0.7623000000000006,7.5953,4.7437,5.506
2012-01-02 23:00:00,1.9695999999999998,-0.7251000000000003,7.838,5.1433,5.8684
2012-01-03 00:00:00,1.5305,-0.6011999999999995,7.8404,5.7087,6.3099
2012-01-03 01:00:00,0.4222999999999999,-0.21830000000000016,6.8923,6.2517,6.47
2012-01-03 02:00:00,0.2557999999999998,-0.13700000000000045,7.2405,6.8477,6.9847
2012-01-03 03:00:00,-0.0019000000000000128,0.0031999999999996476,7.5864,7.5915,7.5883
2012-01-03 04:00:00,-0.3271999999999995,0.1814,7.7279,8.2365,8.0551
2012-01-03 05:00:00,-0.3763000000000005,0.1988000000000003,8.0983,8.6734,8.4746
2012-01-03 06:00:00,-0.03279999999999994,0.027299999999998548,9.284,9.3441,9.3168
2012-01-03 07:00:00,0.17330000000000112,-0.0754999999999999,10.4608,10.212,10.2875
2012-01-03 08:00:00,0.3117000000000001,-0.125,11.1831,10.7464,10.8714
2012-01-03 09:00:00,0.06339999999999968,0.0495000000000001,11.0441,11.0302,10.9807
2012-01-03 10:00:00,0.14340000000000153,0.10800000000000054,11.3594,11.324,11.216
2012-01-03 11:00:00,-0.24239999999999995,0.4532999999999987,11.0721,11.7678,11.3145
2012-01-03 12:00:00,-0.21809999999999974,0.4581999999999997,11.2538,11.9301,11.4719
2012-01-03 13:00:00,0.015100000000000335,0.5702999999999996,9.297,9.8522,9.2819
2012-01-03 14:00:00,1.4224999999999994,1.1461000000000006,9.4484,9.172,8.0259
2012-01-03 15:00:00,1.8808000000000007,0.5471000000000004,10.3595,9.0258,8.4787
2012-01-03 16:00:00,1.7333999999999996,-0.2878999999999996,10.0147,7.9934,8.2813
2012-01-03 17:00:00,1.7027,-0.6783999999999999,8.9657,6.5846,7.263
2012-01-03 18:00:00,1.3716,-0.5960000000000001,7.8118,5.8442,6.4402
2012-01-03 19:00:00,1.0453999999999999,-0.4725999999999999,7.1788,5.6608,6.1334
2012-01-03 20:00:00,0.9640000000000004,-0.44369999999999976,6.8106,5.4029,5.8466
2012-01-03 21:00:00,0.8868999999999998,-0.4135,6.4512,5.1508,5.5643
2012-01-03 22:00:00,0.923,-0.4253999999999998,6.1221,4.7737,5.1991
2012-01-03 23:00:00,0.7435999999999998,-0.35300000000000065,5.6474,4.5508,4.9038
2012-01-04 00:00:00,0.4192,-0.20679999999999943,5.316,4.69,4.8968
2012-01-04 01:00:00,0.14760000000000062,-0.07639999999999958,5.0673,4.8433,4.9197
2012-01-04 02:00:00,-0.02179999999999982,0.0118999999999998,4.8788,4.9125,4.9006
2012-01-04 03:00:00,-0.10939999999999994,0.0591999999999997,4.6902,4.8588,4.7996
2012-01-04 04:00:00,-0.11349999999999927,0.06170000000000009,4.4469,4.6221,4.5604
2012-01-04 05:00:00,-0.016899999999999693,0.009400000000000297,4.1504,4.1767,4.1673
2012-01-04 06:00:00,0.35360000000000014,-0.17840000000000034,4.4412,3.9092,4.0876
2012-01-04 07:00:00,1.1574999999999998,-0.5123000000000002,5.5827,3.9129,4.4252
2012-01-04 08:00:00,2.0578000000000003,-0.7586999999999993,6.9261,4.1096,4.8683
2012-01-04 09:00:00,2.4435000000000002,-0.5295999999999994,7.6993,4.7262,5.2558
2012-01-04 10:00:00,2.7305,0.3561000000000005,8.3598,5.9854,5.6293
2012-01-04 11:00:00,2.6385000000000005,0.7577999999999996,8.7245,6.8438,6.086
2012-01-04 12:00:00,2.5893999999999995,1.0759999999999996,9.2104,7.697,6.621
2012-01-04 13:00:00,2.4806,0.6511999999999993,9.5212,7.6918,7.0406
2012-01-04 14:00:00,2.384199999999999,-0.08840000000000003,9.6916,7.219,7.3074
2012-01-04 15:00:00,2.5961,-0.4255999999999993,10.1671,7.1454,7.571
2012-01-04 16:00:00,2.3821000000000003,-0.7525000000000004,10.1255,6.9909,7.7434
2012-01-04 17:00:00,2.1928,-0.8661000000000003,10.0235,6.9646,7.8307
2012-01-04 18:00:00,1.6171000000000006,-0.6831999999999994,9.4358,7.1355,7.8187
2012-01-04 19:00:00,0.5822999999999992,-0.2751000000000001,8.2716,7.4142,7.6893
2012-01-04 20:00:00,-0.04689999999999994,0.031800000000000495,7.4506,7.5293,7.4975
2012-01-04 21:00:00,0.20009999999999994,-0.09309999999999974,7.9369,7.6437,7.7368
2012-01-04 22:00:00,0.1084000000000005,-0.04549999999999965,7.972,7.8181,7.8636
2012-01-04 23:00:00,-0.00039999999999906777,0.0036000000000004917,8.06,8.064,8.0604
2012-01-05 00:00:00,-0.07760000000000034,0.0365000000000002,8.36,8.4741,8.4376
2012-01-05 01:00:00,-0.44040000000000035,0.20359999999999978,8.231,8.875,8.6714
2012-01-05 02:00:00,-0.7082999999999995,0.3219999999999992,8.2101,9.2404,8.9184
2012-01-05 03:00:00,-0.5457999999999998,0.2503000000000011,8.8143,9.6104,9.3601
2012-01-05 04:00:00,-0.5519000000000016,0.25679999999999836,9.1284,9.9371,9.6803
2012-01-05 05:00:00,-0.4699000000000009,0.2225999999999999,9.4262,10.1187,9.8961
2012-01-05 06:00:00,-0.2614000000000001,0.12679999999999936,9.8154,10.2036,10.0768
2012-01-05 07:00:00,-0.019899999999999807,0.01130000000000031,10.2264,10.2576,10.2463
2012-01-05 08:00:00,0.7342999999999993,-0.30189999999999984,11.2204,10.1842,10.4861
2012-01-05 09:00:00,0.4842000000000013,0.0470000000000006,9.858,9.4208,9.3738
2012-01-05 10:00:00,0.686300000000001,0.6405000000000012,9.3124,9.2666,8.6261
2012-01-05 11:00:00,1.3928000000000011,1.5554000000000006,10.5401,10.7027,9.1473
2012-01-05 12:00:00,1.830499999999999,2.3199999999999985,10.9788,11.4683,9.1483
2012-01-05 13:00:00,1.7825000000000006,1.4191000000000003,10.707,10.3436,8.9245
2012-01-05 14:00:00,0.37979999999999947,1.3271999999999995,8.6029,9.5503,8.2231
2012-01-05 15:00:00,0.4628999999999994,0.9217999999999993,8.6626,9.1215,8.1997
2012-01-05 16:00:00,0.4540999999999986,0.25739999999999874,8.774,8.5773,8.3199
2012-01-05 17:00:00,0.6696000000000009,-0.2541999999999991,8.7773,7.8535,8.1077
2012-01-05 18:00:00,0.9253,-0.41830000000000034,8.743,7.3994,7.8177
2012-01-05 19:00:00,0.5499,-0.26060000000000016,7.7492,6.9387,7.1993
2012-01-05 20:00:00,0.33370000000000033,-0.16349999999999998,6.9089,6.4117,6.5752
2012-01-05 21:00:00,0.4458000000000002,-0.21579999999999977,6.7145,6.0529,6.2687
2012-01-05 22:00:00,0.5475999999999992,-0.26500000000000057,6.5863,5.7737,6.0387
2012-01-05 23:00:00,0.5297999999999998,-0.2612999999999994,6.3923,5.6012,5.8625
2012-01-06 00:00:00,0.3490000000000002,-0.17830000000000013,6.136,5.6087,5.787
2012-01-06 01:00:00,0.09649999999999981,-0.05180000000000007,5.7279,5.5796,5.6314
2012-01-06 02:00:00,0.0038000000000000256,-0.002100000000000435,5.5151,5.5092,5.5113
2012-01-06 03:00:00,-0.013499999999999623,0.007799999999999585,5.4625,5.4838,5.476
2012-01-06 04:00:00,-0.0037000000000002586,0.0019999999999997797,5.3668,5.3725,5.3705
2012-01-06 05:00:00,0.09109999999999996,-0.05290000000000017,5.2769,5.1329,5.1858
2012-01-06 06:00:00,0.5541,-0.26860000000000017,5.671,4.8483,5.1169
2012-01-06 07:00:00,1.9743000000000004,-0.5814999999999992,7.1517,4.5959,5.1774
2012-01-06 08:00:00,3.3141999999999996,-0.6658,8.4523,4.4723,5.1381
2012-01-06 09:00:00,3.4145000000000003,-0.24950000000000028,8.5509,4.8869,5.1364
2012-01-06 10:00:00,3.9377000000000004,0.7441000000000004,9.1584,5.9648,5.2207
2012-01-06 11:00:00,4.654000000000001,1.7598000000000003,10.1987,7.3045,5.5447
2012-01-06 12:00:00,4.727,2.3819,10.9967,8.6516,6.2697
2012-01-06 13:00:00,4.738700000000001,2.3622000000000005,11.6028,9.2263,6.8641
2012-01-06 14:00:00,5.0512999999999995,2.023199999999999,11.8111,8.783,6.7598
2012-01-06 15:00:00,4.2212,0.5336999999999996,11.036,7.3485,6.8148
2012-01-06 16:00:00,3.8610000000000007,-0.4319999999999995,10.8519,6.5589,6.9909
2012-01-06 17:00:00,3.6787,-0.7436999999999996,10.6602,6.2378,6.9815
2012-01-06 18:00:00,2.6914,-0.7680999999999996,9.8417,6.3822,7.1503
2012-01-06 19:00:00,2.011,-0.6741999999999999,9.6731,6.9879,7.6621
2012-01-06 20:00:00,1.5821000000000005,-0.5919999999999996,9.5945,7.4204,8.0124
2012-01-06 21:00:00,1.4419000000000004,-0.5569000000000006,9.5546,7.5558,8.1127
2012-01-06 22:00:00,1.2584,-0.5266999999999991,9.7084,7.9233,8.45
2012-01-06 23:00:00,1.1143,-0.47940000000000005,9.9633,8.3696,8.849
2012-01-07 00:00:00,0.9135999999999989,-0.4029000000000007,9.9386,8.6221,9.025
2012-01-07 01:00:00,0.5553999999999988,-0.2760000000000016,9.6343,8.8029,9.0789
2012-01-07 02:00:00,0.3475999999999999,-0.18510000000000026,9.6285,9.0958,9.2809
2012-01-07 03:00:00,0.3013999999999992,-0.1609999999999996,9.9491,9.4867,9.6477
2012-01-07 04:00:00,0.2615999999999996,-0.13679999999999914,10.0521,9.6537,9.7905
2012-01-07 05:00:00,0.31540000000000035,-0.1615000000000002,10.0898,9.6129,9.7744
2012-01-07 06:00:00,0.6710999999999991,-0.3186,10.5093,9.5196,9.8382
2012-01-07 07:00:00,1.6158000000000001,-0.5884999999999998,11.6806,9.4763,10.0648
2012-01-07 08:00:00,2.174199999999999,-0.7225999999999999,12.2669,9.3701,10.0927
2012-01-07 09:00:00,2.3301,-0.41389999999999993,11.776,9.032,9.4459
2012-01-07 10:00:00,2.3559,0.2596000000000007,10.7447,8.6484,8.3888
2012-01-07 11:00:00,2.548400000000001,0.5288000000000004,10.7368,8.7172,8.1884
2012-01-07 12:00:00,3.0000999999999998,1.2409999999999997,11.8112,10.0521,8.8111
2012-01-07 13:00:00,3.036999999999999,1.4225999999999992,12.3858,10.7714,9.3488
2012-01-07 14:00:00,2.5241000000000007,0.45700000000000074,12.1959,10.1288,9.6718
2012-01-07 15:00:00,2.190299999999999,0.10809999999999853,11.9918,9.9096,9.8015
2012-01-07 16:00:00,2.078100000000001,-0.3100999999999985,11.7842,9.396,9.7061
2012-01-07 17:00:00,2.2268999999999988,-0.7112000000000016,11.6465,8.7084,9.4196
2012-01-07 18:00:00,2.0183,-0.6668000000000003,10.7851,8.1,8.7668
2012-01-07 19:00:00,1.532,-0.5739999999999998,9.4977,7.3917,7.9657
2012-01-07 20:00:00,1.2134,-0.4889999999999999,8.6037,6.9013,7.3903
2012-01-07 21:00:00,1.2868999999999993,-0.47719999999999985,8.5033,6.7392,7.2164
2012-01-07 22:00:00,1.349400000000001,-0.4847999999999999,8.6346,6.8004,7.2852
2012-01-07 23:00:00,1.1186000000000007,-0.4214000000000002,8.4867,6.9467,7.3681
2012-01-08 00:00:00,0.8434000000000008,-0.3370999999999995,8.0326,6.8521,7.1892
2012-01-08 01:00:00,0.3658999999999999,-0.18710000000000004,7.2142,6.6612,6.8483
2012-01-08 02:00:00,0.11209999999999987,-0.07019999999999982,6.7698,6.5875,6.6577
2012-01-08 03:00:00,0.08819999999999961,-0.05609999999999982,6.7314,6.5871,6.6432
2012-01-08 04:00:00,0.1120000000000001,-0.07100000000000062,6.8417,6.6587,6.7297
2012-01-08 05:00:00,0.19270000000000032,-0.11409999999999965,7.0068,6.7,6.8141
2012-01-08 06:00:00,0.47299999999999986,-0.23740000000000006,7.4916,6.7812,7.0186
2012-01-08 07:00:00,1.2619999999999996,-0.4899999999999993,8.5857,6.8337,7.3237
2012-01-08 08:00:00,2.2819000000000003,-0.6775000000000002,9.7497,6.7903,7.4678
2012-01-08 09:00:00,2.7436000000000007,-0.6529999999999996,10.2162,6.8196,7.4726
2012-01-08 10:00:00,2.7207999999999997,-0.44930000000000003,10.2471,7.077,7.5263
2012-01-08 11:00:00,2.8667000000000007,-0.20790000000000042,10.5454,7.4708,7.6787
2012-01-08 12:00:00,2.904,-0.0940000000000003,10.7942,7.7962,7.8902
2012-01-08 13:00:00,2.8421000000000003,0.049900000000000944,11.0055,8.2133,8.1634
2012-01-08 14:00:00,3.0523000000000007,0.29910000000000103,11.4412,8.688,8.3889
2012-01-08 15:00:00,3.0166000000000004,0.057800000000000296,11.4909,8.5321,8.4743
2012-01-08 16:00:00,3.1311,-0.39039999999999964,11.748,8.2265,8.6169
2012-01-08 17:00:00,3.3626000000000005,-0.5470999999999986,12.0641,8.1544,8.7015
2012-01-08 18:00:00,2.6381999999999994,-0.5838999999999999,11.6128,8.3907,8.9746
2012-01-08 19:00:00,1.9741,-0.5833000000000013,11.1399,8.5825,9.1658
2012-01-08 20:00:00,1.8094000000000001,-0.4939,10.9133,8.61,9.1039
2012-01-08 21:00:00,2.0999999999999996,-0.3830000000000009,11.2392,8.7562,9.1392
2012-01-08 22:00:00,2.145199999999999,-0.40190000000000126,11.5138,8.9667,9.3686
2012-01-08 23:00:00,1.8422999999999998,-0.39400000000000013,11.195,8.9587,9.3527
2012-01-09 00:00:00,1.4817999999999998,-0.3608000000000011,10.4672,8.6246,8.9854
2012-01-09 01:00:00,0.948500000000001,-0.3219999999999992,9.5134,8.2429,8.5649
2012-01-09 02:00:00,0.648299999999999,-0.27139999999999986,9.1922,8.2725,8.5439
2012-01-09 03:00:00,0.5063000000000013,-0.24049999999999905,9.1026,8.3558,8.5963
2012-01-09 04:00:00,0.5346000000000011,-0.22299999999999898,9.1813,8.4237,8.6467
2012-01-09 05:00:00,0.5677000000000003,-0.23789999999999978,9.2552,8.4496,8.6875
2012-01-09 06:00:00,1.1069999999999993,-0.37020000000000053,9.9376,8.4604,8.8306
2012-01-09 07:00:00,2.3976999999999986,-0.5998000000000001,11.5773,8.5798,9.1796
2012-01-09 08:00:00,3.4237,-0.7586999999999993,13.0084,8.826,9.5847
2012-01-09 09:00:00,3.5633999999999997,-0.6357999999999997,13.4569,9.2577,9.8935
2012-01-09 10:00:00,3.3072,-0.24510000000000076,13.4837,9.9314,10.1765
2012-01-09 11:00:00,3.641400000000001,0.20560000000000045,14.1776,10.7418,10.5362
2012-01-09 12:00:00,3.523900000000001,0.3559000000000001,14.5165,11.3485,10.9926
2012-01-09 13:00:00,3.3454999999999995,0.8316999999999997,14.7197,12.2059,11.3742
2012-01-09 14:00:00,3.1868999999999996,0.5085999999999995,14.8781,12.1998,11.6912
2012-01-09 15:00:00,2.9802999999999997,-0.5032999999999994,14.7769,11.2933,11.7966
2012-01-09 16:00:00,3.1853999999999996,-0.7936999999999994,14.9089,10.9298,11.7235
2012-01-09 17:00:00,3.1601,-0.9014000000000006,14.7934,10.7319,11.6333
2012-01-09 18:00:00,2.7540999999999993,-0.8109000000000002,14.3096,10.7446,11.5555
2012-01-09 19:00:00,2.3092000000000006,-0.6846999999999994,13.7468,10.7529,11.4376
2012-01-09 20:00:00,1.899700000000001,-0.6068999999999996,13.0904,10.5838,11.1907
2012-01-09 21:00:00,1.7294999999999998,-0.5701999999999998,12.6351,10.3354,10.9056
2012-01-09 22:00:00,1.7318999999999996,-0.543800000000001,12.4353,10.1596,10.7034
2012-01-09 23:00:00,1.4863,-0.49189999999999934,11.9157,9.9375,10.4294
2012-01-10 00:00:00,1.0808,-0.40779999999999994,11.2507,9.7621,10.1699
2012-01-10 01:00:00,0.6424000000000003,-0.2875999999999994,10.5083,9.5783,9.8659
2012-01-10 02:00:00,0.47749999999999915,-0.22809999999999953,10.0635,9.3579,9.586
2012-01-10 03:00:00,0.44430000000000014,-0.20819999999999972,9.8783,9.2258,9.434
2012-01-10 04:00:00,0.43849999999999945,-0.2049000000000003,9.7747,9.1313,9.3362
2012-01-10 05:00:00,0.5257000000000005,-0.24070000000000036,9.9702,9.2038,9.4445
2012-01-10 06:00:00,1.0067999999999984,-0.39280000000000115,10.6238,9.2242,9.617
2012-01-10 07:00:00,2.3415999999999997,-0.6193000000000008,12.1051,9.1442,9.7635
2012-01-10 08:00:00,3.7866,-0.6493000000000002,13.5559,9.12,9.7693
2012-01-10 09:00:00,3.7704000000000004,-0.5099,13.5297,9.2494,9.7593
2012-01-10 10:00:00,3.3443000000000005,-0.16660000000000075,13.2344,9.7235,9.8901
2012-01-10 11:00:00,3.629999999999999,0.5588999999999995,13.7333,10.6622,10.1033
2012-01-10 12:00:00,3.699299999999999,0.7405000000000008,14.1025,11.1437,10.4032
2012-01-10 13:00:00,3.204600000000001,0.11139999999999972,13.9356,10.8424,10.731
2012-01-10 14:00:00,3.225299999999999,-0.057500000000000995,14.1922,10.9094,10.9669
2012-01-10 15:00:00,3.4705000000000013,-0.19109999999999872,14.6019,10.9403,11.1314
2012-01-10 16:00:00,3.609,-0.5856999999999992,14.8143,10.6196,11.2053
2012-01-10 17:00:00,3.4307,-0.8219999999999992,14.5063,10.2536,11.0756
2012-01-10 18:00:00,2.8141999999999996,-0.7742000000000004,13.668,10.0796,10.8538
2012-01-10 19:00:00,2.0124999999999993,-0.6756000000000011,12.6623,9.9742,10.6498
2012-01-10 20:00:00,1.5981000000000005,-0.5864999999999991,12.0458,9.8612,10.4477
2012-01-10 21:00:00,1.5353999999999992,-0.5433000000000003,11.747,9.6683,10.2116
2012-01-10 22:00:00,1.4985999999999997,-0.5183999999999997,11.4703,9.4533,9.9717
2012-01-10 23:00:00,1.1918000000000006,-0.4545999999999992,10.8314,9.185,9.6396
2012-01-11 00:00:00,0.7264999999999997,-0.33619999999999983,9.9581,8.8954,9.2316
2012-01-11 01:00:00,0.41910000000000025,-0.21940000000000026,9.2606,8.6221,8.8415
2012-01-11 02:00:00,0.2995000000000001,-0.16579999999999906,8.7449,8.2796,8.4454
2012-01-11 03:00:00,0.2279,-0.13159999999999972,8.2312,7.8717,8.0033
2012-01-11 04:00:00,0.1665000000000001,-0.09969999999999946,7.7791,7.5129,7.6126
2012-01-11 05:00:00,0.22659999999999947,-0.13040000000000074,7.6883,7.3313,7.4617
2012-01-11 06:00:00,0.7305000000000001,-0.31789999999999985,8.2301,7.1817,7.4996
2012-01-11 07:00:00,1.9937000000000005,-0.5956000000000001,9.659,7.0697,7.6653
2012-01-11 08:00:00,3.537699999999999,-0.6211000000000002,11.2822,7.1234,7.7445
2012-01-11 09:00:00,3.9666000000000006,-0.2854000000000001,11.7155,7.4635,7.7489
2012-01-11 10:00:00,3.7144000000000013,0.5305999999999997,11.7482,8.5644,8.0338
2012-01-11 11:00:00,4.1693999999999996,1.7072000000000003,12.6998,10.2376,8.5304
2012-01-11 12:00:00,4.762699999999999,2.4343000000000004,14.0788,11.7504,9.3161
2012-01-11 13:00:00,4.634500000000001,2.2628000000000004,14.9458,12.5741,10.3113
2012-01-11 14:00:00,3.9536,0.4272000000000009,14.6741,11.1477,10.7205
2012-01-11 15:00:00,3.3855000000000004,-0.40559999999999974,14.1838,10.3927,10.7983
2012-01-11 16:00:00,3.0127000000000006,-0.8255999999999997,13.6965,9.8582,10.6838
2012-01-11 17:00:00,3.2264,-0.8972999999999995,13.853,9.7293,10.6266
2012-01-11 18:00:00,2.825700000000001,-0.793099999999999,13.5264,9.9076,10.7007
2012-01-11 19:00:00,2.2705,-0.6786999999999992,12.9292,9.98,10.6587
2012-01-11 20:00:00,1.844800000000001,-0.5968999999999998,12.2917,9.85,10.4469
2012-01-11 21:00:00,1.3813000000000013,-0.5475999999999992,11.4739,9.545,10.0926
2012-01-11 22:00:00,1.1794000000000011,-0.5083000000000002,10.6994,9.0117,9.52
2012-01-11 23:00:00,1.0540000000000003,-0.4559999999999995,10.0692,8.5592,9.0152
2012-01-12 00:00:00,0.7907999999999991,-0.363900000000001,9.3293,8.1746,8.5385
2012-01-12 01:00:00,0.4984000000000002,-0.25450000000000017,8.3725,7.6196,7.8741
2012-01-12 02:00:00,0.367,-0.1974999999999998,7.7149,7.1504,7.3479
2012-01-12 03:00:00,0.31879999999999953,-0.17510000000000048,7.5218,7.0279,7.203
2012-01-12 04:00:00,0.26529999999999987,-0.14860000000000007,7.5064,7.0925,7.2411
2012-01-12 05:00:00,0.30020000000000024,-0.1634000000000002,7.4916,7.028,7.1914
2012-01-12 06:00:00,0.6193000000000008,-0.3049999999999997,8.1941,7.2698,7.5748
2012-01-12 07:00:00,1.4735000000000014,-0.6170999999999998,9.7664,7.6758,8.2929
2012-01-12 08:00:00,2.2384000000000004,-0.841499999999999,10.9438,7.8639,8.7054
2012-01-12 09:00:00,2.2545,-0.7246000000000006,11.2422,8.2631,8.9877
2012-01-12 10:00:00,2.3659999999999997,-0.21550000000000047,11.6962,9.1147,9.3302
2012-01-12 11:00:00,2.8209999999999997,0.41499999999999915,12.6401,10.2341,9.8191
2012-01-12 12:00:00,2.9141000000000012,0.5008000000000017,13.5021,11.0888,10.588
2012-01-12 13:00:00,3.0856000000000012,0.9349000000000007,14.6193,12.4686,11.5337
2012-01-12 14:00:00,2.924200000000001,0.16029999999999944,15.018,12.2541,12.0938
2012-01-12 15:00:00,3.0839,0.38370000000000104,14.7532,12.053,11.6693
2012-01-12 16:00:00,2.9655999999999985,-0.37480000000000047,13.1802,9.8398,10.2146
2012-01-12 17:00:00,2.834299999999999,-0.8178999999999998,12.1718,8.5196,9.3375
2012-01-12 18:00:00,2.4572000000000003,-0.7570999999999994,11.2804,8.0661,8.8232
2012-01-12 19:00:00,1.7797999999999998,-0.6325999999999992,9.8349,7.4225,8.0551
2012-01-12 20:00:00,1.3895,-0.5415000000000001,8.6556,6.7246,7.2661
2012-01-12 21:00:00,1.4331000000000005,-0.5113000000000003,8.0202,6.0758,6.5871
2012-01-12 22:00:00,1.3944,-0.4963999999999995,7.5275,5.6367,6.1331
2012-01-12 23:00:00,1.2845000000000004,-0.44320000000000004,7.1798,5.4521,5.8953
2012-01-13 00:00:00,1.0064000000000002,-0.35769999999999946,6.6487,5.2846,5.6423
2012-01-13 01:00:00,0.5140000000000002,-0.24209999999999976,5.6986,4.9425,5.1846
2012-01-13 02:00:00,0.29830000000000023,-0.1650999999999998,5.0347,4.5713,4.7364
2012-01-13 03:00:00,0.2613000000000003,-0.14649999999999963,4.7953,4.3875,4.534
2012-01-13 04:00:00,0.27810000000000024,-0.14369999999999994,4.7493,4.3275,4.4712
2012-01-13 05:00:00,0.42520000000000024,-0.18770000000000042,4.8154,4.2025,4.3902
2012-01-13 06:00:00,1.0261000000000005,-0.3509000000000002,5.4103,4.0333,4.3842
2012-01-13 07:00:00,2.3578,-0.5916999999999994,6.877,3.9275,4.5192
2012-01-13 08:00:00,3.479800000000001,-0.7040999999999995,8.092,3.9081,4.6122
2012-01-13 09:00:00,4.4874,0.030700000000000394,8.8416,4.3849,4.3542
2012-01-13 10:00:00,4.928800000000001,1.2667000000000002,9.3024,5.6403,4.3736
2012-01-13 11:00:00,4.373199999999999,1.1923999999999992,9.2107,6.0299,4.8375
2012-01-13 12:00:00,4.5557,1.7856999999999994,9.6409,6.8709,5.0852
2012-01-13 13:00:00,5.181800000000001,2.4276999999999997,10.319,7.5649,5.1372
2012-01-13 14:00:00,5.5607,2.2872000000000003,10.7997,7.5262,5.239
2012-01-13 15:00:00,5.2947999999999995,1.5240999999999998,10.4407,6.67,5.1459
2012-01-13 16:00:00,4.385,0.008300000000000196,9.1534,4.7767,4.7684
2012-01-13 17:00:00,3.6041000000000007,-0.7341999999999995,8.0707,3.7324,4.4666
2012-01-13 18:00:00,3.2258000000000004,-0.6745999999999999,7.519,3.6186,4.2932
2012-01-13 19:00:00,2.7782,-0.5371999999999995,7.0116,3.6962,4.2334
